title,link,rating,price
"Acer[SmartChoice Aspire Lite 12thGen Intel Core i5-12450H Premium Laptop(Win11Home/16GB RAM/512GB SSD/IntelUHD Graphics/MSO)AL15-52H, 39.62cm(15.6"") FHD IPS Display,Backlit Keyboard,Pure Silver, 1.7KG",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4OTIzNjQxNjE2MDUyODYyOjE3NTA3MjE2MDk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ1NjIyMjA3OTczMjo6NDo6&url=%2FAcer-i5-12450H-Windows11Home-AL15-52H-Keyboard%2Fdp%2FB0DDL495SX%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26crid%3D15DEBI9LO0CQM%26cv_ct_cx%3DLaptop%2Bi9%26keywords%3DLaptop%2Bi9%26pd_rd_i%3DB0DDL495SX%26pd_rd_r%3D22106515-a8d3-43aa-a43f-01f40ad15276%26pd_rd_w%3DLK8pA%26pd_rd_wg%3DdkFOj%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D4H9HVD720EG8FNFY8RKE%26qid%3D1750721609%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D1-133-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=DUB,4.0 out of 5 stars,"47,900"
"Acer[SmartChoice Aspire Lite 12thGen Intel Core i5-12450H Premium Laptop(Win11Home/16GB RAM/512GB SSD/IntelUHD Graphics/MSO)AL15-52H, 39.62cm(15.6"") FHD IPS Display,Backlit Keyboard,Pure Silver, 1.7KG",https://amazon.in/sspa/click?ie=UTF8&spc=MToyMTQyMDIwODMyNDMzODUzOjE3NTA3MjE1OTQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ1NjIyMjA3OTczMjo6Mzo6&url=%2FAcer-i5-12450H-Windows11Home-AL15-52H-Keyboard%2Fdp%2FB0DDL495SX%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26crid%3D15DEBI9LO0CQM%26cv_ct_cx%3DLaptop%2Bi9%26keywords%3DLaptop%2Bi9%26pd_rd_i%3DB0DDL495SX%26pd_rd_r%3D91766e85-2c67-46cb-b955-7bfa3dd504e3%26pd_rd_w%3DBrurm%26pd_rd_wg%3DxeSPR%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D71E48SGEPQK8M7AT19MQ%26qid%3D1750721594%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D1-84-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=ZAZ,4.0 out of 5 stars,"47,900"
"Acer[SmartChoice Aspire Lite 12thGen Intel Core i5-12450H Premium Laptop(Win11Home/16GB RAM/512GB SSD/IntelUHD Graphics/MSO)AL15-52H, 39.62cm(15.6"") FHD IPS Display,Backlit Keyboard,Pure Silver, 1.7KG",https://amazon.in/sspa/click?ie=UTF8&spc=MTozNzg5NzEwNjQ0MDcwOTkyOjE3NTA3MjE2NDc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ1NjIyMjA3OTczMjo6NDo6&url=%2FAcer-i5-12450H-Windows11Home-AL15-52H-Keyboard%2Fdp%2FB0DDL495SX%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26crid%3D15DEBI9LO0CQM%26cv_ct_cx%3DLaptop%2Bi9%26keywords%3DLaptop%2Bi9%26pd_rd_i%3DB0DDL495SX%26pd_rd_r%3D8076a3ce-45ec-4674-be91-c7c4d429fc3e%26pd_rd_w%3D5EN46%26pd_rd_wg%3DAFrXM%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3DF7CMNTCGZSWM21HNZ92K%26qid%3D1750721647%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D1-213-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=DUB,4.0 out of 5 stars,"47,900"
"Acer[SmartChoice Aspire Lite 12thGen Intel Core i5-12450H Premium Laptop(Win11Home/16GB RAM/512GB SSD/IntelUHD Graphics/MSO)AL15-52H, 39.62cm(15.6"") FHD IPS Display,Backlit Keyboard,Pure Silver, 1.7KG",https://amazon.in/sspa/click?ie=UTF8&spc=MToyOTAyODczMjU0Mjg0MzcwOjE3NTA3MjE2MTI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ1NjIyMjA3OTczMjo6NDo6&url=%2FAcer-i5-12450H-Windows11Home-AL15-52H-Keyboard%2Fdp%2FB0DDL495SX%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26crid%3D15DEBI9LO0CQM%26cv_ct_cx%3DLaptop%2Bi9%26keywords%3DLaptop%2Bi9%26pd_rd_i%3DB0DDL495SX%26pd_rd_r%3D60c1670c-cff9-471d-abbb-83717ee0fd83%26pd_rd_w%3DMqmp7%26pd_rd_wg%3D7wdFn%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D3BQHSRPQ7MT2R33TKG37%26qid%3D1750721612%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D1-149-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=DUB,4.0 out of 5 stars,"47,900"
"Lenovo V14 G3, 12th Gen Intel Core i7-1255U Upto 4.70Ghz (16GB RAM/512GB SSD/Windows 11) 14.0"" FHD Display Thin and Light Laptop/Iron Grey /1.70 kg 1 Year Onsite Brand Warranty",https://amazon.in/Lenovo-i7-1255U-4-70Ghz-Windows-Warranty/dp/B0F32ZBDNJ/ref=sr_1_36?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.NtgkTkiKPErbBGztwsc1_LvV-T5fOfrUJPx6IdkaOBwZCcXf19oOLplUgbrohsWlofYL5dShEAvUWaBF6Wq1JGNrdvFaFcpxqnXJ6q3m4s8FXxrmsSSF_rWmQFabuh7UV8PiptAT6dMmqgds_sdQc9CAMdlefmwe9SpGrwaRSpI-39Mtq4Sb2ReEfw1mYtK58oyTjcRnSCC8duahuf4SKJ_DdPPyA66proX-Eg1WXm8.kBok-Q9cw-TcuNZpjd_UxqSqlMCiU5obNU54ZLz3HHo&dib_tag=se&keywords=Laptop+i9&qid=1750721579&sprefix=laptop%2Caps%2C207&sr=8-36,4.1 out of 5 stars,"45,990"
"Lenovo V15 Intel Core i7 12th Gen 15.6"" (39.62 cm) 16GB RAM/512GB SSD/Windows 11 Home/FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop/Iron Grey/1Y Onsite Warranty /1.7 kg, 82TTA08AIN",https://amazon.in/Lenovo-1920x1080-Antiglare-Windows-82TTA08AIN/dp/B0CJTRM3QW/ref=sr_1_55?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.DHDa_XMmVE6xSkphu8kG6wIzfWD9tu8U0JjP2ctIq8oshk6ejJ8GzUI_bqZp5AQFL_2XgrcQ4wuMtOw57z4z5hiGy8oAbKu4uXtE_FpCkS3HALLedm_8AJUd6_0OJOKMNWDPE_1Wtuy_fWsTT2VRDDWhrcQSTyM-uQUlXnI4R5RhbCTIve7OsxWqYBxr1KJmE1ZrzHCsm8A4l8iIW2O0Z5fPaVGgq3BPW4P1XYlMW-c.paeK3WuO_qoOCeg01n9kkyKN4jOWjHPyVZTkMU9PVEs&dib_tag=se&keywords=Laptop+i9&qid=1750721583&sprefix=laptop%2Caps%2C207&sr=8-55,3.3 out of 5 stars,"44,990"
"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (Free MS Office) Lifetime (16GB/512GB SSD/Windows 11/Iron Grey/1.65 Kg) 1 Year Brand Warranty, 83CRA01SIN",https://amazon.in/sspa/click?ie=UTF8&spc=MToxODA5Mzk1NTcxNDg1MzI5OjE3NTA3MjE1Nzk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDU3NjQ2MDgyOTczMjo6NDo6&url=%2FLenovo-V15-Antiglare-Lifetime-83CRA01SIN%2Fdp%2FB0DDY1HWZL%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26crid%3D15DEBI9LO0CQM%26cv_ct_cx%3DLaptop%2Bi9%26keywords%3DLaptop%2Bi9%26pd_rd_i%3DB0DDY1HWZL%26pd_rd_r%3D2db2eb13-b465-4549-a599-8bfd3918699f%26pd_rd_w%3DvIsKH%26pd_rd_wg%3DOJjpN%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3DKVZ5KSZ9S3HVBHHNXF4P%26qid%3D1750721579%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D1-37-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=ZAZ,4.0 out of 5 stars,"44,490"
"MSI Modern 14, Intel 12th Gen. i7 1255U,36CM Laptop(16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe/Classic Black/1.4Kg), C12MO-1202IN",https://amazon.in/MSI-Modern-Windows-Classic-C12MO-1202IN/dp/B0D22LZFNT/ref=sr_1_105?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.PcCj2ENgMnr-HJUEscXkTQ_PTKxQ7d0s5ZEulG62RTxcGoGea7-_Y3CZwU1g4VtEjq35CvjNfGl1MPvABLLGg9Tgex1EgjVSZi64RcCQoJRGY8YzS8YrveN6AmgoQ99e8KDbWBuZr4DKGde2l2o-kKakeuH0x4O69qwIIuAdQ3T6tp-xMrzgELdpBijF8gg0or5f6h6-D_BauODIJnUGLOZDGAlGBsJGi2r9KOobOaM.SRkNPuUe5ayHTN24L7obvVOqLKMFp1p8cU1D8UZHauc&dib_tag=se&keywords=Laptop+i9&qid=1750721601&sprefix=laptop%2Caps%2C207&sr=8-105,4.0 out of 5 stars,"42,650"
"Acer Smartchoice Aspire Lite, AMD Ryzen 7 5700U, 16GB RAM, 512GB SSD, Full HD, 15.6""/39.62cm, Windows 11 Home, MS Office, Steel Gray, 1.6KG, AL15-41, Metal Body, Premium Thin and Light Laptop",https://amazon.in/Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTLXMMC/ref=sr_1_191?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.owV9zAECp_tjY3Zh5-HxUjlRxbga7rC8aj3ic83gIQ74_wZtAaPcLl6VA-dZgTA1-ntfy5lpY0ce7o01h9u8C9PVzgyzNKVZPzWqMhghgVRi44AD2kGGlbRxgNlqRvq07oKVyEKUVnMHfdKhKYCPLxpn3MMbzYb1ig-cViLb378fhR25bJ50PShCj1gVa3oTik9TnT1MJpYKNXp4e8NDtYaJd_PYetVmsds_TFsZh4Y.jmZWMcKYLUWxCX1bCO1ipEUlTbmATD_ldwHlr3r9Xec&dib_tag=se&keywords=Laptop+i9&qid=1750721639&sprefix=laptop%2Caps%2C207&sr=8-191,3.5 out of 5 stars,"42,220"
"Lenovo Thinkbook 16 G6 AMD Ryzen 5 16"" Wuxga IPS Antiglare 300 NITS Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint/Office 2021/Arctic Grey/1 Year Onsite/1.7 Kg), 21KKA07RIN",https://amazon.in/Lenovo-Thinkbook-16-G6-21Kka07Rin/dp/B0CZ7DNGZH/ref=sr_1_205?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.49B2vQVLutL488BqwV2Q8xayidvH6JkqjmDmx7q9VQHsiUHWyt5rvrqvgJTRXu5T4EoZUIqLNOyJLuLp_D-zLYrpzz07SGhRAUwqfPjzcSCrCJEaAObuaHyZBeAeH24nUC9pOXlfs2Y4HG5Cpknx60FP5uyJ0b-y1ueiNwyTEgvU1SpB0IbuTPYzeyO4eZkL4XIIxdxoPThAAZ5eC3g0pkbGy6uP_9T9rN9uZY8hvzk.s2i2nbntk0QtYhsl7GgBVMJrC9G2YNW9RTsmXbknXVA&dib_tag=se&keywords=Laptop+i9&qid=1750721643&sprefix=laptop%2Caps%2C207&sr=8-205,4.2 out of 5 stars,"42,000"
"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN",https://amazon.in/Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_137?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.Bd_XATWCHSnCNKwOsWMjhIAzu7s0JnG7U0v1mrEovmoz__gmqufwDVVuFv4pZeNUv-A1MfJeUz1vbPJZNe-s0eg9KD3P4qcbx6tZiX50Y7BMb_0u3Q2ICZ60QAdfZKuk8Q-M5tp1VJcoN_XD2spPaW5nRcTbV-NtX9b3d8-L0mVgSYw5I8mUrMehQMei_X162P1ThgO0YibJe-NL1g7dXQVbAeHP0mijKA4kwwZD2SA.kbkgNfIWVFYxks7opK4SYRQuTOrNUPE_wGkknbPBm64&dib_tag=se&keywords=Laptop+i9&qid=1750721609&sprefix=laptop%2Caps%2C207&sr=8-137,3.9 out of 5 stars,"40,799"
"MSI CreatorPro X17 HX, Intel 13th Gen. i9-13980HX,44CM UHD 144Hz Mini LED Creator Laptop (64GB/4TB NVMe SSD/Windows 11 Pro/NVIDIA RTX™ 3500 Ada, GDDR6 12GB/Core Black/3.3Kg), A13VKS-249IN",https://amazon.in/MSI-CreatorPro-i9-13980HX-Creator-A13VKS-249IN/dp/B0CD7GZD42/ref=sr_1_45?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.NtgkTkiKPErbBGztwsc1_LvV-T5fOfrUJPx6IdkaOBwZCcXf19oOLplUgbrohsWlofYL5dShEAvUWaBF6Wq1JGNrdvFaFcpxqnXJ6q3m4s8FXxrmsSSF_rWmQFabuh7UV8PiptAT6dMmqgds_sdQc9CAMdlefmwe9SpGrwaRSpI-39Mtq4Sb2ReEfw1mYtK58oyTjcRnSCC8duahuf4SKJ_DdPPyA66proX-Eg1WXm8.kBok-Q9cw-TcuNZpjd_UxqSqlMCiU5obNU54ZLz3HHo&dib_tag=se&keywords=Laptop+i9&qid=1750721579&sprefix=laptop%2Caps%2C207&sr=8-45,3.7 out of 5 stars,"4,94,490"
"Lenovo Legion 9 Intel Core i9-13980HX 16"" (40.64cm) 3.2K Mini LED 1200Nits 165Hz Gaming Laptop (32GB/2TB SSD/NVIDIA RTX 4090 16GB/Black/2.5Kg), 83AG0044IN +GB700 Backpack",https://amazon.in/Lenovo-i9-13980HX-1200Nits-83AG0044IN-Backpack/dp/B0DFCK3BZQ/ref=sr_1_71?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.rUDnItKqaiDaAjOJr-Z2ecS9xuP7UrVkhXo5azXwUYfqLmewOmUTt0NDEDGYhWxjTUzX0WoY7qf8EKQMDi6NrRtdaze-bNv5a8c7H4P6laKNsZGn_4KojqIMCbd2B97Z5M2mcfR_I7rWvrphPTZZaJGc2_HyxIWCbsMvL86TeUHyVYVJsomE0A5doBIaRWt4GJZn1QfAF_IOFBvf30OBCMMWACKPBVvsun5mcwYRpP0.Db_I8X9FnJM6d8SjvP-nSNV3XEo2XdlqVV6nScYKxNg&dib_tag=se&keywords=Laptop+i9&qid=1750721587&sprefix=laptop%2Caps%2C207&sr=8-71,N/A,"4,54,497"
"Lenovo Legion 9 Intel Core i9-13980HX 16"" (40.64cm) 3.2K Mini LED 1200Nits 165Hz Gaming Laptop (32GB/2TB SSD/NVIDIA RTX 4090 16GB/Black/2.5Kg), 83AG0044IN +GB700 Backpack",https://amazon.in/Lenovo-i9-13980HX-1200Nits-83AG0044IN-Backpack/dp/B0DFCK3BZQ/ref=sr_1_67?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.DHDa_XMmVE6xSkphu8kG6wIzfWD9tu8U0JjP2ctIq8oshk6ejJ8GzUI_bqZp5AQFL_2XgrcQ4wuMtOw57z4z5hiGy8oAbKu4uXtE_FpCkS3HALLedm_8AJUd6_0OJOKMNWDPE_1Wtuy_fWsTT2VRDDWhrcQSTyM-uQUlXnI4R5RhbCTIve7OsxWqYBxr1KJmE1ZrzHCsm8A4l8iIW2O0Z5fPaVGgq3BPW4P1XYlMW-c.paeK3WuO_qoOCeg01n9kkyKN4jOWjHPyVZTkMU9PVEs&dib_tag=se&keywords=Laptop+i9&qid=1750721583&sprefix=laptop%2Caps%2C207&sr=8-67,N/A,"4,54,497"
"Lenovo Legion 9 Intel Core i9-13980HX 16"" (40.64cm) 3.2K Mini LED 1200Nits 165Hz Gaming Laptop (32GB/2TB SSD/NVIDIA RTX 4090 16GB/Black/2.5Kg), 83AG0044IN +M300s Mouse",https://amazon.in/Lenovo-i9-13980HX-40-64cm-1200Nits-83AG0044IN/dp/B0DFCHZ522/ref=sr_1_72?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.rUDnItKqaiDaAjOJr-Z2ecS9xuP7UrVkhXo5azXwUYfqLmewOmUTt0NDEDGYhWxjTUzX0WoY7qf8EKQMDi6NrRtdaze-bNv5a8c7H4P6laKNsZGn_4KojqIMCbd2B97Z5M2mcfR_I7rWvrphPTZZaJGc2_HyxIWCbsMvL86TeUHyVYVJsomE0A5doBIaRWt4GJZn1QfAF_IOFBvf30OBCMMWACKPBVvsun5mcwYRpP0.Db_I8X9FnJM6d8SjvP-nSNV3XEo2XdlqVV6nScYKxNg&dib_tag=se&keywords=Laptop+i9&qid=1750721587&sprefix=laptop%2Caps%2C207&sr=8-72,N/A,"4,51,522"
"ASUS ROG Strix SCAR 18,Intel Core Ultra 9 275HX Gaming Laptop(NVIDIA RTX 5090-24GB/175W TGP/64GB/2TB/2.5K QHD+/18""/240Hz/Windows 11/M365 Basic(1Year)*/Office Home 2024/Off Black/3.30 Kg)G835LX-SA187WS",https://amazon.in/ASUS-Gaming-5090-24GB-Windows-G835LX-SA187WS/dp/B0F5BFQR4T/ref=sr_1_199?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.49B2vQVLutL488BqwV2Q8xayidvH6JkqjmDmx7q9VQHsiUHWyt5rvrqvgJTRXu5T4EoZUIqLNOyJLuLp_D-zLYrpzz07SGhRAUwqfPjzcSCrCJEaAObuaHyZBeAeH24nUC9pOXlfs2Y4HG5Cpknx60FP5uyJ0b-y1ueiNwyTEgvU1SpB0IbuTPYzeyO4eZkL4XIIxdxoPThAAZ5eC3g0pkbGy6uP_9T9rN9uZY8hvzk.s2i2nbntk0QtYhsl7GgBVMJrC9G2YNW9RTsmXbknXVA&dib_tag=se&keywords=Laptop+i9&qid=1750721643&sprefix=laptop%2Caps%2C207&sr=8-199,5.0 out of 5 stars,"4,49,990"
"MSI CreatorPro Z16 HX, Intel 13th Gen. i9-13950HX,41CM UHD 120Hz Creator Laptop (64GB/2TB NVMe SSD/Windows 11 Pro/NVIDIA RTX™ 3000 Ada, GDDR6 8GB/Lunar Grey/2.35Kg), B13VKTO-214IN",https://amazon.in/MSI-CreatorPro-i9-13950HX-Creator-B13VKTO-214IN/dp/B0CD7HHJJP/ref=sr_1_63?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.DHDa_XMmVE6xSkphu8kG6wIzfWD9tu8U0JjP2ctIq8oshk6ejJ8GzUI_bqZp5AQFL_2XgrcQ4wuMtOw57z4z5hiGy8oAbKu4uXtE_FpCkS3HALLedm_8AJUd6_0OJOKMNWDPE_1Wtuy_fWsTT2VRDDWhrcQSTyM-uQUlXnI4R5RhbCTIve7OsxWqYBxr1KJmE1ZrzHCsm8A4l8iIW2O0Z5fPaVGgq3BPW4P1XYlMW-c.paeK3WuO_qoOCeg01n9kkyKN4jOWjHPyVZTkMU9PVEs&dib_tag=se&keywords=Laptop+i9&qid=1750721583&sprefix=laptop%2Caps%2C207&sr=8-63,N/A,"4,22,990"
"HP 15, AMD Ryzen 5 7520U, 16GB DDR5, 512GB SSD, (Win 11, Office 21, Silver, 1.59kg), Anti-Glare, Micro-Edge, 15.6-inch(39.6cm), FHD Laptop, AMD Radeon Graphics, 1080p FHD Camera, Backlit KB, fc0156AU",https://amazon.in/HP-RyzenTM-15-6-inch-Speakers-15s-fc0156AU/dp/B0CY2PLQ8N/ref=sr_1_110?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.PcCj2ENgMnr-HJUEscXkTQ_PTKxQ7d0s5ZEulG62RTxcGoGea7-_Y3CZwU1g4VtEjq35CvjNfGl1MPvABLLGg9Tgex1EgjVSZi64RcCQoJRGY8YzS8YrveN6AmgoQ99e8KDbWBuZr4DKGde2l2o-kKakeuH0x4O69qwIIuAdQ3T6tp-xMrzgELdpBijF8gg0or5f6h6-D_BauODIJnUGLOZDGAlGBsJGi2r9KOobOaM.SRkNPuUe5ayHTN24L7obvVOqLKMFp1p8cU1D8UZHauc&dib_tag=se&keywords=Laptop+i9&qid=1750721601&sprefix=laptop%2Caps%2C207&sr=8-110,3.4 out of 5 stars,"39,990"
"HP Laptop 15, Intel® Core™ 3 100U,15.6-inch(39.6 cm),FHD,Anti-Glare,8GB DDR4,512GB SSD,Dual Speakers,Windows 11,Natural Silver,1.65 kg,s15-fd1095TU",https://amazon.in/HP-15-6-inch-Anti-Glare-Speakers-s15-fd1095TU/dp/B0D2642MBF/ref=sr_1_163?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.3Vg4kuC3iEcDvmrU4WoLy5EVQAKg1LFS8-PHXXeE9qCLQF8gkMwF9QgodpjFTOt9jSnZbJb-hg8slydzbPPvL0C2HmUvTZy_ZmVQdmUvMPmedi0UhkgIT06yyPZmMX9wa9rR9wdGYO1Ys1r7AmR20vQE7aUy-InKQImt1vfcdkRXO1LIl_hjP6NoXj8WFPIN2xljTAU9V1vmQSrDxxpEFSeJYFDLG6tltaazI91aUuI.AHk7NHlJRMITKRjAHjb8Daw7rN1fyTQQV46e5UFrGkw&dib_tag=se&keywords=Laptop+i9&qid=1750721612&sprefix=laptop%2Caps%2C207&sr=8-163,4.5 out of 5 stars,"39,059"
"Lenovo IdeaPad 1, AMD Ryzen 5 5500U, 8GB RAM, 512GB SSD, FHD, 15.6""/39.62cm, Windows 11, MSOffice 2021, Grey, 1.6Kg, 82R400BRIN, Integrated AMD Graphics, HD Camera, 1 Year ADP Free, Thin &Light Laptop",https://amazon.in/Lenovo-MSOffice-82R400BRIN-Integrated-Graphics/dp/B09MM58Y7Q/ref=sr_1_195?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.49B2vQVLutL488BqwV2Q8xayidvH6JkqjmDmx7q9VQHsiUHWyt5rvrqvgJTRXu5T4EoZUIqLNOyJLuLp_D-zLYrpzz07SGhRAUwqfPjzcSCrCJEaAObuaHyZBeAeH24nUC9pOXlfs2Y4HG5Cpknx60FP5uyJ0b-y1ueiNwyTEgvU1SpB0IbuTPYzeyO4eZkL4XIIxdxoPThAAZ5eC3g0pkbGy6uP_9T9rN9uZY8hvzk.s2i2nbntk0QtYhsl7GgBVMJrC9G2YNW9RTsmXbknXVA&dib_tag=se&keywords=Laptop+i9&qid=1750721643&sprefix=laptop%2Caps%2C207&sr=8-195,4.1 out of 5 stars,"38,600"
"Lenovo IdeaPad 1, AMD Ryzen 5 5500U, 8GB RAM, 512GB SSD, FHD, 15.6""/39.62cm, Windows 11, MSOffice 2021, Grey, 1.6Kg, 82R400BRIN, Integrated AMD Graphics, HD Camera, 1 Year ADP Free, Thin &Light Laptop",https://amazon.in/Lenovo-MSOffice-82R400BRIN-Integrated-Graphics/dp/B09MM58Y7Q/ref=sr_1_196?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.owV9zAECp_tjY3Zh5-HxUjlRxbga7rC8aj3ic83gIQ74_wZtAaPcLl6VA-dZgTA1-ntfy5lpY0ce7o01h9u8C9PVzgyzNKVZPzWqMhghgVRi44AD2kGGlbRxgNlqRvq07oKVyEKUVnMHfdKhKYCPLxpn3MMbzYb1ig-cViLb378fhR25bJ50PShCj1gVa3oTik9TnT1MJpYKNXp4e8NDtYaJd_PYetVmsds_TFsZh4Y.jmZWMcKYLUWxCX1bCO1ipEUlTbmATD_ldwHlr3r9Xec&dib_tag=se&keywords=Laptop+i9&qid=1750721639&sprefix=laptop%2Caps%2C207&sr=8-196,4.1 out of 5 stars,"38,600"
